id,route,page,area,widget,component,elementType,canonicalGroup,clusterId,label,accessibleName,ariaLabel,placeholder,href,action,eventHandlers,states,sourceFile,sourceLine,staticFound,runtimeFound,selector,role,visible,disabled,hasAccessibleName,hasStableTestId,needsAriaLabel,needsAnalyticsEvent,risk,matchStatus,probableDuplicate,potentiallyDead,unstableSelector,priorityScore,priorityLevel,priorityReasons,notes
ui.shared.text.полезные-статьи.button,/unknown,Index,main,Text,Text,button,button,cluster.button-полезные-статьи-main,Полезные статьи,Полезные статьи,,,,,,default|idle,frontend-gravity/templates/Support/CategoriesPage/index.tsx,64,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.a-title-a-content-text-variant-caption-2-color-secondary-a-content-text-a-date-t.link,/unknown,Index,main,Link,Link,link,link,cluster.link-a-title-a-content-text-variant-caption-2-color-secondary-a-content-text-a-date-text-variant-caption-2-color-seconda,"a.title a.content && <Text variant=""caption-2"" color=""secondary"">{a.content}</Text> a.date && ( <Text variant=""caption-2"" color=""secondary"" style={{ display: ""block"", marginTop: 4 }}> {a.date}{a.category && <> · {a.category}</>} </Text> )","a.title a.content && <Text variant=""caption-2"" color=""secondary"">{a.content}</Text> a.date && ( <Text variant=""caption-2"" color=""secondary"" style={{ display: ""block"", marginTop: 4 }}> {a.date}{a.category && <> · {a.category}</>} </Text> )",,,"a.id ? `/support/article?id=${a.id}` : ""/support/article""",,,default|idle,frontend-gravity/templates/Support/CategoriesPage/index.tsx,67,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.a-title-a-content-text-variant-caption-2-color-secondary-a-content-text-a-date-t.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-a-title-a-content-text-variant-caption-2-color-secondary-a-content-text-a-date-text-variant-caption-2-color-secon,"a.title a.content && <Text variant=""caption-2"" color=""secondary"">{a.content}</Text> a.date && ( <Text variant=""caption-2"" color=""secondary"" style={{ display: ""block"", marginTop: 4 }}> {a.date}{a.category && <> · {a.category}</>} </Text> )","a.title a.content && <Text variant=""caption-2"" color=""secondary"">{a.content}</Text> a.date && ( <Text variant=""caption-2"" color=""secondary"" style={{ display: ""block"", marginTop: 4 }}> {a.date}{a.category && <> · {a.category}</>} </Text> )",,,,,,default|idle,frontend-gravity/templates/Support/CategoriesPage/index.tsx,68,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.a-content.button,/unknown,Index,main,Text,Text,button,button,cluster.button-a-content-main,a.content,a.content,,,,,,default|idle,frontend-gravity/templates/Support/CategoriesPage/index.tsx,70,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.a-date-a-category-a-category.button,/unknown,Index,main,Text,Text,button,button,cluster.button-a-date-a-category-a-category-main,a.date a.category && <> · {a.category}</>,a.date a.category && <> · {a.category}</>,,,,,,default|idle,frontend-gravity/templates/Support/CategoriesPage/index.tsx,72,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.item-category-div-style-marginbottom-12-label-theme-info-size-s-item-category-la.link,/unknown,Index,main,Link,Link,link,link,cluster.link-item-category-div-style-marginbottom-12-label-theme-info-size-s-item-category-label-div-item-title-item-content-чит,"item.category && ( <div style={{ marginBottom: 12 }}> <Label theme=""info"" size=""s"">{item.category}</Label> </div> ) item.title item.content Читать далее →","item.category && ( <div style={{ marginBottom: 12 }}> <Label theme=""info"" size=""s"">{item.category}</Label> </div> ) item.title item.content Читать далее →",,,"item.id ? `/support/article?id=${item.id}` : ""/support/article""",,,default|idle,frontend-gravity/templates/Support/HomePage/Post/index.tsx,7,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.item-category-div-style-marginbottom-12-label-theme-info-size-s-item-category-la.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-item-category-div-style-marginbottom-12-label-theme-info-size-s-item-category-label-div-item-title-item-content-ч,"item.category && ( <div style={{ marginBottom: 12 }}> <Label theme=""info"" size=""s"">{item.category}</Label> </div> ) item.title item.content Читать далее →","item.category && ( <div style={{ marginBottom: 12 }}> <Label theme=""info"" size=""s"">{item.category}</Label> </div> ) item.title item.content Читать далее →",,,,,,default|idle,frontend-gravity/templates/Support/HomePage/Post/index.tsx,8,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.label.item-category.button,/unknown,Index,main,Label,Label,button,button,cluster.button-item-category-main,item.category,item.category,,,,,,default|idle,frontend-gravity/templates/Support/HomePage/Post/index.tsx,15,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.item-content.button,/unknown,Index,main,Text,Text,button,button,cluster.button-item-content-main,item.content,item.content,,,,,,default|idle,frontend-gravity/templates/Support/HomePage/Post/index.tsx,19,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.чем-можем-помочь.button,/unknown,Index,main,Text,Text,button,button,cluster.button-чем-можем-помочь-main,Чем можем помочь?,Чем можем помочь?,,,,,,default|idle,frontend-gravity/templates/Support/HomePage/index.tsx,32,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.разделы.button,/unknown,Index,main,Text,Text,button,button,cluster.button-разделы-main,Разделы,Разделы,,,,,,default|idle,frontend-gravity/templates/Support/HomePage/index.tsx,61,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.item-title-item-content.link,/unknown,Index,main,Link,Link,link,link,cluster.link-item-title-item-content-support-article-id-item-id-main,item.title item.content,item.title item.content,,,`/support/article?id=${item.id}`,,,default|idle,frontend-gravity/templates/Support/HomePage/index.tsx,66,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.item-title-item-content.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-item-title-item-content-main,item.title item.content,item.title item.content,,,,,,default|idle,frontend-gravity/templates/Support/HomePage/index.tsx,67,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.популярные-статьи.button,/unknown,Index,main,Text,Text,button,button,cluster.button-популярные-статьи-main,Популярные статьи,Популярные статьи,,,,,,default|idle,frontend-gravity/templates/Support/HomePage/index.tsx,88,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.все-категории.link,/unknown,Index,main,Link,Link,link,link,cluster.link-все-категории-support-categories-main,Все категории →,Все категории →,,,/support/categories,,,default|idle,frontend-gravity/templates/Support/HomePage/index.tsx,89,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.item-title-item-content-читать-далее.link,/unknown,Index,main,Link,Link,link,link,cluster.link-item-title-item-content-читать-далее-item-id-support-article-id-item-id-support-article-main,item.title item.content Читать далее →,item.title item.content Читать далее →,,,"item.id ? `/support/article?id=${item.id}` : ""/support/article""",,,default|idle,frontend-gravity/templates/Support/SearchResultPage/Post/index.tsx,7,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.item-title-item-content-читать-далее.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-item-title-item-content-читать-далее-main,item.title item.content Читать далее →,item.title item.content Читать далее →,,,,,,default|idle,frontend-gravity/templates/Support/SearchResultPage/Post/index.tsx,8,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.queryparam-поиск-queryparam-поиск.button,/unknown,Index,main,Text,Text,button,button,cluster.button-queryparam-поиск-queryparam-поиск-main,"queryParam ? `Поиск: ${queryParam}` : ""Поиск""","queryParam ? `Поиск: ${queryParam}` : ""Поиск""",,,,,,default|idle,frontend-gravity/templates/Support/SearchResultPage/index.tsx,37,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.результаты-поиска.button,/unknown,Index,main,Text,Text,button,button,cluster.button-результаты-поиска-main,Результаты поиска,Результаты поиска,,,,,,default|idle,frontend-gravity/templates/Support/SearchResultPage/index.tsx,42,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
